"Zahlenlotto ""6 aus 49""";;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 52. Veranstaltung 1965
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;1. öffentliche Ziehung im Deutschen Fernsehen erfolgte am 04.09.
;;;;;;;;;; Gewinnklasse I;;Gewinnklasse II;;Gewinnklasse III;; Gewinnklasse IV;;   Gewinnklasse V;
34.;22.08.;21 ;6 ;43 ;3 ;12 ;4 ;42 ;29.020.242,50 ;4  x  ;500.000,00 ;11  x  ;147.957,30 ;958  x     ;3.786,55 ;59.671  x    ;60,75 ;1.127.331  x;3,20  
35.;29.08.;38 ;44 ;39 ;2 ;16 ;17 ;35 ;29.819.310,00 ;2  x  ;500.000,00 ;8  x  ;340.926,70 ;567  x     ;6.585,50 ;39.864  x    ;93,50 ;847.913  x;4,35  
36.;04.09.;35 ;36 ;21 ;13 ;45 ;46 ;1 ;30.572.062,00 ;1  x  ;500.000,00 ;21  x  ;158.167,00 ;793  x     ;4.819,05 ;47.465  x    ;80,50 ;926.611  x;4,10  
37.;11.09.;37 ;25 ;19 ;31 ;13 ;21 ;8 ;30.711.472,50 ;6  x  ;500.000,00 ;58  x  ;14.464,35 ;11.548  x     ;332,40 ;82.613  x    ;46,45 ;1.311.450  x;2,90  
38.;18.09.;42 ;8 ;43 ;31 ;37 ;38 ;16 ;31.013.543,00 ;1  x  ;500.000,00 ;5  x  ;500.000,00 ;401  x     ;11.853,80 ;31.015  x    ;124,95 ;802.420  x;4,80  
39.;25.09.;4 ;15 ;8 ;44 ;48 ;17 ;1 ;31.151.795,00 ;3  x  ;500.000,00 ;11  x  ;217.634,00 ;776  x     ;5.018,00 ;51.807  x    ;75,15 ;1.007.506  x;3,85  
40.;02.10.;11 ;34 ;33 ;38 ;17 ;2 ;41 ;32.347.523,00 ;7  x  ;462.107,45 ;33  x  ;24.505,65 ;1.148  x     ;3.522,15 ;70.355  x    ;57,45 ;1.253.778  x;3,20  
41.;09.10.;24 ;12 ;22 ;32 ;15 ;34 ;45 ;32.106.923,00 ;38  x  ;84.491,90 ;24  x  ;33.444,70 ;2.616  x     ;1.534,15 ;76.098  x    ;52,70 ;1.256.601  x;3,15  
42.;16.10.;36 ;22 ;35 ;31 ;6 ;9 ;15 ;32.288.083,50 ;21  x  ;153.752,75 ;62  x  ;13.019,35 ;5.571  x     ;724,45 ;120.440  x    ;33,50 ;1.367.523  x;2,95  
43.;23.10.;32 ;44 ;2 ;15 ;24 ;39 ;30 ;32.064.087,50 ;6  x  ;500.000,00 ;8  x  ;126.001,35 ;1.374  x     ;2.917,00 ;64.574  x    ;62,05 ;1.099.890  x;3,60  
44.;30.10.;26 ;9 ;6 ;18 ;48 ;46 ;33 ;32.469.838,00 ;5  x  ;500.000,00 ;67  x  ;23.264,60 ;2.294  x     ;1.769,25 ;100.036  x    ;40,55 ;1.404.461  x;2,85  
45.;06.11.;2 ;5 ;23 ;47 ;40 ;18 ;15 ;32.370.751,50 ;5  x  ;500.000,00 ;20  x  ;77.317,15 ;1.109  x     ;3.648,60 ;60.728  x    ;66,60 ;1.141.522  x;3,50  
46.;13.11.;43 ;44 ;14 ;46 ;35 ;6 ;27 ;32.446.263,50 ;unbesetzt;;30  x  ;135.192,75 ;543  x     ;7.469,20 ;40.402  x    ;100,35 ;848.055  x;4,75  
47.;20.11.;17 ;36 ;6 ;48 ;20 ;45 ;30 ;32.089.449,00 ;3  x  ;500.000,00 ;12  x  ;209.265,05 ;802  x     ;5.001,45 ;47.345  x    ;84,70 ;977.399  x;4,10  
48.;27.11.;42 ;21 ;44 ;24 ;8 ;27 ;35 ;32.825.121,00 ;4  x  ;500.000,00 ;13  x  ;161.780,00 ;969  x     ;4.234,40 ;59.410  x    ;69,05 ;1.128.461  x;3,60  
49.;04.12.;1 ;14 ;12 ;13 ;48 ;33 ;22 ;36.780.284,00 ;2  x  ;500.000,00 ;14  x  ;256.966,80 ;660  x     ;6.965,95 ;51.714  x    ;88,90 ;1.166.405  x;3,90  
50.;11.12.;32 ;42 ;41 ;10 ;15 ;48 ;49 ;33.589.540,50 ;1  x  ;500.000,00 ;12  x  ;308.224,35 ;478  x     ;8.802,25 ;37.847  x    ;110,90 ;867.976  x;4,80  
51.;18.12.;11 ;48 ;23 ;20 ;33 ;29 ;47 ;33.828.252,00 ;1  x  ;500.000,00 ;5  x  ;500.000,00 ;816  x     ;6.687,55 ;51.931  x    ;81,40 ;1.069.641  x;3,95  
52.;25.12.;5 ;48 ;25 ;35 ;21 ;36 ;7 ;31.689.704,00 ;4  x  ;500.000,00 ;27  x  ;72.637,50 ;947  x     ;4.182,90 ;59.328  x    ;66,75 ;1.112.224  x;3,55  
