"Zahlenlotto ""6 aus 49""";;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 52. Veranstaltung 1978
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;
;;;;;;;;;; Gewinnklasse I;;Gewinnklasse II;;Gewinnklasse III;; Gewinnklasse IV;;   Gewinnklasse V;
29.;22.07.;47 ;39 ;44 ;17 ;49 ;48 ;8 ;72.456.699,00 ;9  x  ;603.805,80 ;39  x  ;69.669,90 ;3.221  x     ;2.530,60 ;204.905  x    ;39,70 ;2.798.038  x;4,20  
30.;29.07.;49 ;29 ;11 ;23 ;20 ;27 ;40 ;71.295.205,00 ;5  x  ;1.069.428,00 ;72  x  ;37.132,90 ;2.156  x     ;3.720,10 ;145.277  x    ;55,20 ;2.604.334  x;4,40  
31.;05.08.;33 ;31 ;4 ;45 ;11 ;23 ;16 ;71.680.165,00 ;14  x  ;384.000,80 ;97  x  ;27.711,40 ;3.279  x     ;2.459,20 ;161.509  x    ;49,90 ;2.726.301  x;4,20  
32.;12.08.;33 ;34 ;2 ;20 ;16 ;15 ;3 ;72.068.776,50 ;6  x  ;900.859,70 ;57  x  ;47.413,60 ;1.643  x     ;4.934,70 ;102.010  x    ;79,40 ;2.072.015  x;5,60  
33.;19.08.;17 ;4 ;42 ;36 ;35 ;7 ;49 ;72.044.200,00 ;7  x  ;771.902,10 ;65  x  ;41.563,90 ;3.087  x     ;2.625,50 ;152.875  x    ;53,00 ;2.784.415  x;4,20  
34.;26.08.;3 ;26 ;31 ;21 ;40 ;46 ;19 ;71.802.356,50 ;8  x  ;673.147,00 ;91  x  ;29.588,80 ;3.597  x     ;2.245,60 ;168.648  x    ;47,80 ;2.808.175  x;4,10  
35.;02.09.;26 ;40 ;43 ;19 ;42 ;36 ;24 ;73.555.660,50 ;8  x  ;689.584,30 ;42  x  ;65.674,60 ;1.909  x     ;4.334,70 ;126.683  x    ;65,30 ;2.510.025  x;4,70  
36.;09.09.;2 ;20 ;38 ;14 ;8 ;23 ;21 ;73.340.444,50 ;6  x  ;916.755,50 ;37  x  ;74.331,50 ;2.779  x     ;2.968,90 ;145.796  x    ;56,50 ;2.383.825  x;4,90  
37.;16.09.;38 ;14 ;33 ;35 ;15 ;4 ;46 ;74.135.509,50 ;6  x  ;926.693,80 ;29  x  ;95.864,80 ;1.611  x     ;5.177,00 ;101.713  x    ;81,90 ;2.080.551  x;5,70  
38.;23.09.;4 ;3 ;8 ;32 ;5 ;49 ;33 ;75.590.099,00 ;3  x  ;1.500.000,00 ;42  x  ;95.330,60 ;1.584  x     ;5.368,60 ;127.449  x    ;66,70 ;2.629.437  x;4,60  
39.;30.09.;37 ;15 ;4 ;32 ;42 ;5 ;43 ;75.170.087,50 ;6  x  ;939.626,00 ;26  x  ;108.418,30 ;1.592  x     ;5.311,90 ;100.652  x    ;84,00 ;2.177.160  x;5,60  
40.;07.10.;38 ;20 ;6 ;49 ;46 ;26 ;19 ;75.183.653,50 ;7  x  ;805.539,10 ;57  x  ;49.462,90 ;2.310  x     ;3.661,50 ;131.851  x    ;64,10 ;2.451.080  x;4,90  
41.;14.10.;35 ;34 ;8 ;13 ;32 ;22 ;27 ;75.476.893,00 ;9  x  ;628.974,10 ;43  x  ;65.822,80 ;1.768  x     ;4.802,60 ;113.338  x    ;74,90 ;2.417.218  x;5,00  
42.;21.10.;30 ;2 ;7 ;29 ;11 ;15 ;22 ;75.015.710,00 ;11  x  ;511.470,70 ;79  x  ;35.608,70 ;3.106  x     ;2.717,00 ;153.880  x    ;54,80 ;2.640.112  x;4,60  
43.;28.10.;13 ;43 ;32 ;16 ;7 ;40 ;31 ;75.351.603,00 ;23  x  ;245.711,70 ;72  x  ;39.245,60 ;5.150  x     ;1.646,00 ;174.318  x    ;48,60 ;2.976.880  x;4,10  
44.;04.11.;18 ;31 ;13 ;45 ;49 ;46 ;8 ;75.265.702,00 ;3  x  ;1.500.000,00 ;45  x  ;88.164,20 ;2.142  x     ;3.953,00 ;130.201  x    ;65,00 ;2.543.667  x;4,80  
45.;11.11.;38 ;21 ;8 ;5 ;35 ;40 ;33 ;75.882.291,50 ;11  x  ;517.379,20 ;63  x  ;45.168,00 ;2.345  x     ;3.640,40 ;123.780  x    ;68,90 ;2.320.441  x;5,30  
46.;18.11.;3 ;18 ;24 ;43 ;40 ;23 ;39 ;76.598.455,00 ;7  x  ;820.697,70 ;62  x  ;46.329,70 ;2.273  x     ;3.791,10 ;151.598  x    ;56,80 ;2.896.166  x;4,20  
47.;25.11.;35 ;49 ;22 ;25 ;21 ;10 ;30 ;76.242.877,00 ;6  x  ;953.035,90 ;28  x  ;102.110,90 ;1.908  x     ;4.495,40 ;124.580  x    ;68,80 ;2.528.550  x;4,80  
48.;02.12.;3 ;22 ;31 ;1 ;37 ;39 ;36 ;85.008.156,50 ;4  x  ;1.500.000,00 ;27  x  ;131.978,40 ;1.927  x     ;4.962,80 ;123.643  x    ;77,30 ;2.722.142  x;5,00  
49.;09.12.;47 ;24 ;18 ;39 ;38 ;35 ;44 ;77.481.536,00 ;5  x  ;1.162.223,00 ;34  x  ;85.457,50 ;2.298  x     ;3.793,10 ;148.525  x    ;58,60 ;2.783.983  x;4,50  
50.;16.12.;46 ;32 ;19 ;18 ;28 ;13 ;45 ;81.012.285,00 ;7  x  ;867.988,70 ;43  x  ;70.650,20 ;2.556  x     ;3.565,60 ;176.168  x    ;51,70 ;3.208.606  x;4,10  
51.;23.12.;32 ;15 ;21 ;30 ;48 ;12 ;28 ;81.069.768,00 ;9  x  ;675.581,40 ;56  x  ;54.287,70 ;2.531  x     ;3.603,40 ;154.814  x    ;58,90 ;2.871.255  x;4,50  
52.;30.12.;35 ;38 ;27 ;46 ;6 ;11 ;7 ;79.124.428,50 ;12  x  ;494.527,60 ;37  x  ;80.193,60 ;2.908  x     ;3.061,00 ;147.840  x    ;60,20 ;2.671.130  x;4,80  
;;;;;;;;;;;;;;;;;;;
