LOTTO 6aus49;;;;;;;;;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 26. Kalenderwoche 2006;;;;;;
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;;;;;;;;;(Öffentliche Ziehung im Deutschen Fernsehen - ARD (Sa), ZDF (Mi));;;;;;
;;;;;;;;;;;;     Gewinnklasse I;; Gewinnklasse II;;Gewinnklasse III;;Gewinnklasse IV;; Gewinnklasse V;; Gewinnklasse VI;; Gewinnklasse VII;;   Gewinnklasse VIII;;;;;;;
;18.02.;SA;18;5;40;6;4;21;10;7;68.062.440,00  ;1  x  ;3.403.122,00  ;3  x  ;907.499,20  ;38  x  ;44.777,90  ;1.743  x  ;2.538,10  ;5.367  x  ;126,80  ;91.964  x  ;37,00  ;152.396  x  ;17,80  ;1.637.617  x  ;9,10  ;;;;;;
8.;22.02.;MI;14;48;7;30;6;15;12;5;26.334.787,50  ;JP;1.316.739,30  ;2  x  ;526.695,70  ;6  x  ;109.728,20  ;429  x  ;3.990,10  ;1.374  x  ;191,60  ;24.716  x  ;53,20  ;42.291  x  ;24,90  ;497.400  x  ;11,60  ;;;;;;
;25.02.;SA;18;10;21;36;17;9;34;5;63.504.129,75  ;JP;4.491.945,70  ;6  x  ;423.360,80  ;31  x  ;51.213,00  ;1.073  x  ;3.846,90  ;2.914  x  ;217,90  ;69.693  x  ;45,50  ;96.096  x  ;26,40  ;1.414.358  x  ;9,80  ;;;;;;
9.;01.03.;MI;22;48;37;19;2;41;12;9;27.887.931,00  ;JP;5.886.342,20  ;2  x  ;557.758,60  ;17  x  ;41.011,60  ;581  x  ;3.119,90  ;1.777  x  ;156,90  ;29.591  x  ;47,10  ;45.039  x  ;24,70  ;547.926  x  ;11,10  ;;;;;;
;04.03.;SA;36;17;37;11;23;7;27;5;67.169.228,25  ;JP;9.244.803,60  ;6  x  ;447.794,80  ;92  x  ;18.252,50  ;2.244  x  ;1.945,60  ;10.784  x  ;62,20  ;103.873  x  ;32,30  ;233.498  x  ;11,50  ;1.671.619  x  ;8,80  ;;;;;;
10.;08.03.;MI;9;4;19;15;30;33;20;8;33.827.468,25  ;JP;10.936.177,00  ;8  x  ;169.137,30  ;18  x  ;46.982,50  ;1.336  x  ;1.645,70  ;2.485  x  ;136,10  ;55.645  x  ;30,30  ;62.624  x  ;21,60  ;881.074  x  ;8,40  ;;;;;;
;11.03.;SA;46;48;12;3;9;36;45;8;78.219.831,75  ;2  x  ;7.423.584,20  ;7  x  ;446.970,40  ;25  x  ;78.219,80  ;1.859  x  ;2.734,90  ;3.828  x  ;204,30  ;99.844  x  ;39,10  ;106.078  x  ;29,40  ;1.803.584  x  ;9,50  ;;;;;;
11.;15.03.;MI;1;10;14;9;3;38;32;2;26.353.643,25  ;1  x  ;1.317.682,10  ;1  x  ;1.054.145,70  ;9  x  ;73.204,50  ;735  x  ;2.330,50  ;1.227  x  ;214,70  ;38.748  x  ;34,00  ;40.700  x  ;25,90  ;659.988  x  ;8,70  ;;;;;;
;18.03.;SA;5;9;17;47;43;38;44;3;62.750.611,50  ;JP;3.137.530,50  ;12  x  ;209.168,70  ;19  x  ;82.566,50  ;2.163  x  ;1.885,70  ;3.127  x  ;200,60  ;98.050  x  ;31,90  ;95.831  x  ;26,10  ;1.590.126  x  ;8,60  ;;;;;;
12.;22.03.;MI;3;40;19;24;4;9;1;3;26.328.620,25  ;2  x  ;2.226.980,70  ;7  x  ;150.449,20  ;60  x  ;10.970,20  ;1.584  x  ;1.080,40  ;3.670  x  ;71,70  ;60.429  x  ;21,70  ;74.438  x  ;14,10  ;838.249  x  ;6,90  ;;;;;;
;25.03.;SA;21;10;3;28;12;32;46;3;61.661.945,25  ;JP;3.083.097,20  ;7  x  ;352.353,90  ;54  x  ;28.547,10  ;1.921  x  ;2.086,40  ;4.310  x  ;143,00  ;97.723  x  ;31,50  ;102.723  x  ;24,00  ;1.632.691  x  ;8,30  ;;;;;;
13.;29.03.;MI;16;30;26;10;17;3;41;3;25.709.370,75  ;JP;4.368.565,70  ;5  x  ;205.674,90  ;17  x  ;37.807,80  ;854  x  ;1.956,80  ;2.231  x  ;115,20  ;43.853  x  ;29,30  ;53.626  x  ;19,10  ;704.016  x  ;8,00  ;;;;;;
;01.04.;SA;25;39;6;4;21;35;15;3;65.034.917,25  ;JP;7.620.311,50  ;6  x  ;433.566,10  ;43  x  ;37.810,90  ;1.397  x  ;3.025,90  ;4.592  x  ;141,60  ;75.114  x  ;43,20  ;105.190  x  ;24,70  ;1.431.170  x  ;9,90  ;;;;;;
14.;05.04.;MI;32;21;30;9;27;46;10;1;29.404.725,75  ;JP;9.090.547,70  ;2  x  ;588.094,50  ;11  x  ;66.828,90  ;740  x  ;2.582,80  ;1.781  x  ;165,10  ;38.016  x  ;38,60  ;51.587  x  ;22,80  ;678.870  x  ;9,50  ;;;;;;
;08.04.;SA;17;44;25;3;10;46;7;7;69.888.831,75  ;2  x  ;6.292.494,60  ;8  x  ;349.444,10  ;47  x  ;37.174,90  ;1.815  x  ;2.502,90  ;5.147  x  ;135,70  ;91.334  x  ;38,20  ;151.223  x  ;18,40  ;1.621.347  x  ;9,40  ;;;;;;
15.;12.04.;MI;48;15;20;46;23;47;10;9;25.220.581,50  ;JP;1.261.029,00  ;1  x  ;1.008.823,20  ;7  x  ;90.073,50  ;370  x  ;4.430,60  ;1.037  x  ;243,20  ;20.110  x  ;62,70  ;32.430  x  ;31,10  ;416.476  x  ;13,30  ;;;;;;
;15.04.;SA;2;18;4;8;5;40;16;7;63.719.016,00  ;1  x  ;4.446.979,80  ;6  x  ;424.793,40  ;31  x  ;51.386,30  ;2.096  x  ;1.976,00  ;5.481  x  ;116,20  ;112.488  x  ;28,30  ;132.646  x  ;19,20  ;1.725.939  x  ;8,10  ;;;;;;
16.;19.04.;MI;13;11;47;41;32;18;34;4;23.428.522,50  ;JP;1.171.426,10  ;JP;937.140,90  ;14  x  ;41.836,60  ;603  x  ;2.525,40  ;1.465  x  ;159,90  ;32.978  x  ;35,50  ;40.737  x  ;23,00  ;571.446  x  ;9,00  ;;;;;;
;22.04.;SA;44;24;9;39;3;35;45;5;60.743.893,50  ;1  x  ;4.208.620,70  ;15  x  ;224.459,70  ;30  x  ;50.619,90  ;2.225  x  ;1.774,50  ;3.220  x  ;188,60  ;94.404  x  ;32,10  ;89.659  x  ;27,00  ;1.515.343  x  ;8,80  ;;;;;;
17.;26.04.;MI;16;31;12;17;34;43;26;7;23.485.624,50  ;JP;1.174.281,20  ;JP;939.424,90  ;23  x  ;25.527,80  ;600  x  ;2.544,20  ;2.167  x  ;108,30  ;30.555  x  ;38,40  ;52.978  x  ;17,70  ;524.322  x  ;9,80  ;;;;;;
;29.04.;SA;38;48;37;22;12;25;35;1;62.265.498,00  ;1  x  ;4.287.556,10  ;5  x  ;686.008,90  ;54  x  ;28.826,60  ;1.446  x  ;2.798,90  ;3.625  x  ;171,70  ;75.993  x  ;40,90  ;91.587  x  ;27,10  ;1.360.508  x  ;10,00  ;;;;;;
18.;03.05.;MI;44;18;5;35;23;10;13;7;23.282.064,75  ;JP;1.164.103,20  ;5  x  ;186.256,50  ;10  x  ;58.205,10  ;671  x  ;2.255,30  ;1.502  x  ;155,00  ;29.605  x  ;39,30  ;40.166  x  ;23,10  ;521.059  x  ;9,80  ;;;;;;
;06.05.;SA;28;15;31;5;26;37;20;8;73.845.632,25  ;1  x  ;4.856.384,80  ;9  x  ;328.202,80  ;29  x  ;63.660,00  ;1.588  x  ;3.022,60  ;3.467  x  ;212,90  ;83.476  x  ;44,20  ;99.923  x  ;29,50  ;1.553.260  x  ;10,40  ;;;;;;
19.;10.05.;MI;24;35;33;39;47;6;4;4;23.553.846,75  ;JP;1.177.692,30  ;2  x  ;471.076,90  ;10  x  ;58.884,60  ;552  x  ;2.773,50  ;1.332  x  ;176,80  ;30.872  x  ;38,10  ;38.769  x  ;24,30  ;541.877  x  ;9,50  ;;;;;;
;13.05.;SA;45;26;40;27;12;9;31;1;60.402.378,00  ;1  x  ;4.197.811,20  ;5  x  ;483.219,00  ;124  x  ;12.177,80  ;1.821  x  ;2.156,00  ;9.154  x  ;65,90  ;91.132  x  ;33,10  ;165.241  x  ;14,60  ;1.508.747  x  ;8,80  ;;;;;;
20.;17.05.;MI;31;35;45;40;1;22;30;3;23.140.734,75  ;JP;1.157.036,70  ;1  x  ;925.629,30  ;6  x  ;96.419,70  ;355  x  ;4.237,00  ;890  x  ;260,00  ;21.641  x  ;53,40  ;29.943  x  ;30,90  ;412.750  x  ;12,30  ;;;;;;
;20.05.;SA;25;19;40;49;42;10;5;7;59.822.055,75  ;1  x  ;4.148.139,40  ;8  x  ;299.110,20  ;79  x  ;18.931,00  ;1.945  x  ;1.999,10  ;6.483  x  ;92,20  ;92.579  x  ;32,30  ;152.250  x  ;15,70  ;1.540.286  x  ;8,50  ;;;;;;
21.;24.05.;MI;17;47;21;45;2;31;41;8;23.332.917,00  ;JP;1.166.645,80  ;2  x  ;466.658,30  ;15  x  ;38.888,10  ;676  x  ;2.243,50  ;1.749  x  ;133,40  ;29.517  x  ;39,50  ;44.263  x  ;21,00  ;506.033  x  ;10,10  ;;;;;;
;27.05.;SA;22;14;29;35;30;43;6;4;60.202.845,00  ;JP;4.176.788,00  ;2  x  ;1.204.056,90  ;107  x  ;14.066,00  ;996  x  ;3.928,90  ;2.943  x  ;204,50  ;52.045  x  ;57,80  ;75.382  x  ;31,90  ;973.019  x  ;13,60  ;;;;;;
22.;31.05.;MI;49;45;48;33;26;11;46;4;25.281.788,25  ;JP;5.440.877,40  ;1  x  ;1.011.271,50  ;6  x  ;105.340,70  ;482  x  ;3.409,30  ;1.326  x  ;190,60  ;31.673  x  ;39,90  ;47.933  x  ;21,00  ;577.350  x  ;9,60  ;;;;;;
;03.06.;SA;3;24;1;10;49;17;4;8;66.471.000,75  ;2  x  ;4.382.213,70  ;12  x  ;221.570,00  ;44  x  ;37.767,60  ;3.102  x  ;1.392,80  ;5.685  x  ;116,90  ;128.837  x  ;25,70  ;138.557  x  ;19,10  ;1.838.500  x  ;7,90  ;;;;;;
23.;07.06.;MI;7;34;45;23;29;1;13;4;23.253.391,50  ;JP;1.162.669,50  ;1  x  ;930.135,60  ;20  x  ;29.066,70  ;418  x  ;3.615,90  ;1.630  x  ;142,60  ;24.569  x  ;47,30  ;43.954  x  ;21,10  ;446.545  x  ;11,40  ;;;;;;
;10.06.;SA;20;29;19;13;25;44;22;3;58.651.711,50  ;1  x  ;6.441.323,50  ;unbesetzt;;15  x  ;97.752,80  ;839  x  ;4.543,90  ;2.016  x  ;290,90  ;53.503  x  ;54,80  ;66.540  x  ;35,20  ;1.170.490  x  ;11,00  ;;;;;;
24.;14.06.;MI;5;45;17;12;29;7;9;4;22.941.729,00  ;JP;1.147.086,40  ;JP;917.669,10  ;13  x  ;44.118,70  ;672  x  ;2.219,00  ;2.120  x  ;108,20  ;36.122  x  ;31,70  ;57.799  x  ;15,80  ;585.229  x  ;8,60  ;;;;;;
;17.06.;SA;45;31;10;41;40;49;37;9;58.309.346,25  ;JP;4.062.553,70  ;3  x  ;1.083.347,60  ;24  x  ;60.738,90  ;1.620  x  ;2.339,50  ;3.552  x  ;164,10  ;88.976  x  ;32,70  ;96.096  x  ;24,20  ;1.419.318  x  ;9,00  ;;;;;;
25.;21.06.;MI;45;19;48;43;18;34;37;3;24.164.601,00  ;JP;5.270.783,70  ;1  x  ;966.584,00  ;9  x  ;67.123,80  ;431  x  ;3.644,30  ;1.316  x  ;183,60  ;25.392  x  ;47,50  ;37.175  x  ;26,00  ;477.700  x  ;11,10  ;;;;;;
;24.06.;SA;48;22;30;47;5;13;25;3;61.234.335,75  ;JP;8.332.500,40  ;2  x  ;1.224.686,70  ;24  x  ;63.785,70  ;921  x  ;4.321,60  ;2.988  x  ;204,90  ;54.956  x  ;55,70  ;93.971  x  ;26,00  ;1.103.087  x  ;12,20  ;;;;;;
26.;28.06.;MI;14;42;41;4;8;6;30;1;30.640.047,00  ;JP;9.864.502,70  ;2  x  ;612.800,90  ;19  x  ;40.315,80  ;659  x  ;3.022,10  ;1.569  x  ;195,20  ;35.395  x  ;43,20  ;46.301  x  ;26,40  ;636.789  x  ;10,50  ;;;;;;
;01.07.;SA;12;25;6;27;18;35;22;3;68.883.980,25  ;JP;13.308.701,70  ;5  x  ;551.071,80  ;45  x  ;38.268,80  ;2.668  x  ;1.678,20  ;4.109  x  ;167,60  ;109.104  x  ;31,50  ;108.390  x  ;25,40  ;1.790.937  x  ;8,40  ;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOTTO 6aus49;;;;;;;;;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 27. - 52. Kalenderwoche 2006;;;;;;
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;;;;;;;;;(Öffentliche Ziehung im Deutschen Fernsehen - ARD (Sa), ZDF (Mi));;;;;;
;;;;;;;;;;;;     Gewinnklasse I;; Gewinnklasse II;;Gewinnklasse III;;Gewinnklasse IV;; Gewinnklasse V;; Gewinnklasse VI;; Gewinnklasse VII;;   Gewinnklasse VIII;;;;;;;
;;;Gewinnzahlen in;;;;;;Zu-;Su-;Spieleinsatz;6 Treffer und Superzahl;;6 Treffer;; 5 Treffer + Zusatzzahl;;5 Treffer;;4 Treffer + Zusatzzahl;;4 Treffer;;3 Treffer + Zusatzzahl ;;3 Treffer;;;;;;;
KW;2006;Ziehung;gezogener Reihenfolge;;;;;;satz-;per-;;Gewinne/;;Gewinne/;;;;;;;;;;;;;;;;;;;
;;;;;;;;;zahl;zahl;Euro;Jackpot;Euro;Jackpot;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;Gewinne;Euro;;;;;;
27.;05.07.;MI;34;10;7;19;41;32;40;9;34.779.484,50  ;JP;15.047.675,90  ;3  x  ;463.726,40  ;30  x  ;28.982,90  ;1.250  x  ;1.808,50  ;2.438  x  ;142,60  ;57.127  x  ;30,40  ;65.970  x  ;21,00  ;904.704  x  ;8,40  ;;;;;;
;08.07.;SA;30;9;31;24;28;49;48;6;77.290.149,75  ;JP;18.912.183,30  ;1  x  ;3.091.605,90  ;32  x  ;60.382,90  ;1.202  x  ;4.179,50  ;3.728  x  ;207,30  ;80.966  x  ;47,70  ;112.404  x  ;27,50  ;1.680.220  x  ;10,10  ;;;;;;
28.;12.07.;MI;43;27;34;22;35;6;38;5;45.692.438,25  ;1  x  ;21.196.805,20  ;2  x  ;913.848,70  ;18  x  ;63.461,70  ;699  x  ;4.248,90  ;2.193  x  ;208,30  ;40.867  x  ;55,90  ;66.240  x  ;27,50  ;802.999  x  ;12,50  ;;;;;;
;15.07.;SA;30;5;28;25;40;41;8;0;61.751.130,75  ;JP;3.087.556,50  ;5  x  ;494.009,00  ;37  x  ;41.723,70  ;1.627  x  ;2.467,00  ;4.372  x  ;141,20  ;89.979  x  ;34,30  ;107.595  x  ;22,90  ;1.492.603  x  ;9,10  ;;;;;;
29.;19.07.;MI;47;46;25;5;44;31;45;0;25.236.510,75  ;JP;4.349.382,00  ;2  x  ;504.730,20  ;15  x  ;42.060,80  ;516  x  ;3.179,00  ;1.513  x  ;166,70  ;29.987  x  ;42,00  ;53.152  x  ;18,90  ;555.420  x  ;9,90  ;;;;;;
;22.07.;SA;31;41;37;5;25;3;17;8;60.798.147,75  ;JP;7.389.289,30  ;5  x  ;486.385,10  ;91  x  ;16.702,70  ;1.886  x  ;2.095,30  ;8.644  x  ;70,30  ;98.939  x  ;30,70  ;191.807  x  ;12,60  ;1.608.487  x  ;8,30  ;;;;;;
30.;26.07.;MI;49;20;11;30;18;4;2;5;28.161.398,25  ;1  x  ;9.923.815,10  ;unbesetzt;;16  x  ;44.002,10  ;650  x  ;2.816,10  ;2.104  x  ;133,80  ;37.650  x  ;37,30  ;55.350  x  ;20,30  ;664.394  x  ;9,30  ;;;;;;
;29.07.;SA;21;13;25;34;48;17;44;0;59.097.255,00  ;JP;2.954.862,70  ;6  x  ;393.981,70  ;32  x  ;46.169,70  ;1.577  x  ;2.435,80  ;3.658  x  ;161,50  ;79.681  x  ;37,00  ;94.103  x  ;25,10  ;1.368.044  x  ;9,50  ;;;;;;
31.;02.08.;MI;20;28;40;43;23;16;18;1;25.584.786,00  ;JP;4.234.102,00  ;1  x  ;1.023.391,40  ;8  x  ;79.952,40  ;413  x  ;4.026,60  ;1.040  x  ;246,00  ;23.053  x  ;55,40  ;32.293  x  ;31,60  ;460.271  x  ;12,20  ;;;;;;
;05.08.;SA;7;43;1;9;46;12;8;6;61.688.952,00  ;1  x  ;7.318.549,60  ;7  x  ;352.508,20  ;25  x  ;61.688,90  ;1.358  x  ;2.952,70  ;3.763  x  ;163,90  ;83.023  x  ;37,10  ;111.381  x  ;22,10  ;1.513.965  x  ;8,90  ;;;;;;
32.;09.08.;MI;4;29;36;39;33;30;16;5;23.914.997,25  ;1  x  ;2.152.349,70  ;unbesetzt;;5  x  ;119.574,90  ;406  x  ;3.828,70  ;1.221  x  ;195,80  ;25.203  x  ;47,40  ;39.473  x  ;24,20  ;465.968  x  ;11,20  ;;;;;;
;12.08.;SA;14;42;32;5;1;48;30;2;58.188.834,75  ;JP;2.909.441,70  ;3  x  ;775.851,10  ;17  x  ;85.571,80  ;970  x  ;3.899,20  ;2.143  x  ;271,50  ;54.571  x  ;53,30  ;68.210  x  ;34,10  ;1.104.994  x  ;11,50  ;;;;;;
33.;16.08.;MI;41;48;32;2;30;19;36;2;24.377.755,50  ;1  x  ;4.128.329,40  ;2  x  ;487.555,10  ;9  x  ;67.715,90  ;615  x  ;2.576,50  ;1.060  x  ;229,90  ;32.629  x  ;37,30  ;31.526  x  ;30,90  ;566.312  x  ;9,40  ;;;;;;
;19.08.;SA;4;24;8;33;5;43;1;4;57.513.238,50  ;JP;2.875.661,90  ;4  x  ;575.132,30  ;24  x  ;59.909,60  ;1.131  x  ;3.305,30  ;3.039  x  ;189,20  ;69.807  x  ;41,10  ;97.368  x  ;23,60  ;1.323.982  x  ;9,50  ;;;;;;
34.;23.08.;MI;30;2;38;28;12;9;25;0;24.069.620,25  ;JP;4.079.142,90  ;1  x  ;962.784,80  ;13  x  ;46.287,70  ;602  x  ;2.598,80  ;2.379  x  ;101,10  ;32.585  x  ;36,90  ;57.126  x  ;16,80  ;572.934  x  ;9,20  ;;;;;;
;26.08.;SA;1;20;39;24;25;4;18;8;59.812.781,25  ;1  x  ;7.069.781,90  ;3  x  ;797.503,70  ;30  x  ;49.843,90  ;1.287  x  ;3.020,80  ;3.346  x  ;178,70  ;73.424  x  ;40,70  ;119.979  x  ;19,90  ;1.345.152  x  ;9,70  ;;;;;;
35.;30.08.;MI;45;48;21;22;25;37;49;1;23.304.447,75  ;JP;1.165.222,30  ;1  x  ;932.177,90  ;14  x  ;41.615,00  ;467  x  ;3.243,60  ;1.219  x  ;191,10  ;24.141  x  ;48,20  ;33.737  x  ;27,60  ;448.424  x  ;11,40  ;;;;;;
;02.09.;SA;38;46;36;48;6;34;49;0;59.145.008,25  ;JP;4.122.472,70  ;4  x  ;591.450,00  ;44  x  ;33.605,10  ;1.561  x  ;2.462,70  ;3.916  x  ;151,00  ;69.645  x  ;42,40  ;101.375  x  ;23,30  ;1.194.417  x  ;10,80  ;;;;;;
36.;06.09.;MI;38;25;5;40;39;3;2;2;25.387.087,50  ;JP;5.391.827,00  ;6  x  ;169.247,20  ;28  x  ;22.667,00  ;974  x  ;1.694,20  ;1.901  x  ;133,50  ;39.472  x  ;32,10  ;43.690  x  ;23,20  ;668.551  x  ;8,30  ;;;;;;
;09.09.;SA;42;23;43;47;2;13;40;1;61.937.606,25  ;JP;8.488.707,30  ;5  x  ;495.500,80  ;20  x  ;77.422,00  ;1.299  x  ;3.099,20  ;2.593  x  ;238,80  ;69.797  x  ;44,30  ;83.758  x  ;29,50  ;1.239.846  x  ;10,90  ;;;;;;
37.;13.09.;MI;14;10;22;39;17;31;7;5;30.099.806,25  ;JP;9.993.697,60  ;JP;1.203.992,20  ;14  x  ;53.749,60  ;569  x  ;3.438,40  ;2.024  x  ;148,70  ;34.661  x  ;43,40  ;58.993  x  ;20,40  ;647.723  x  ;10,20  ;;;;;;
;16.09.;SA;7;17;16;47;9;5;36;5;71.463.784,50  ;JP;13.566.886,80  ;7  x  ;580.363,30  ;29  x  ;61.606,70  ;1.925  x  ;2.413,00  ;3.977  x  ;179,60  ;114.769  x  ;31,10  ;111.703  x  ;25,50  ;2.034.796  x  ;7,70  ;;;;;;
38.;20.09.;MI;22;36;1;15;24;3;30;3;36.882.785,25  ;JP;15.411.026,00  ;JP;1.475.311,40  ;10  x  ;92.206,90  ;702  x  ;3.415,00  ;1.683  x  ;219,10  ;40.054  x  ;46,00  ;48.126  x  ;30,60  ;706.793  x  ;11,40  ;;;;;;
;23.09.;SA;48;38;3;14;31;35;43;3;76.900.902,00  ;JP;19.256.071,10  ;6  x  ;758.557,90  ;28  x  ;68.661,50  ;1.389  x  ;3.598,60  ;3.645  x  ;210,90  ;76.468  x  ;50,20  ;101.065  x  ;30,40  ;1.517.382  x  ;11,10  ;;;;;;
39.;27.09.;MI;13;20;38;33;45;27;5;6;47.417.619,75  ;JP;21.626.952,00  ;6  x  ;316.117,40  ;30  x  ;39.514,60  ;1.303  x  ;2.365,40  ;3.069  x  ;154,50  ;57.362  x  ;41,30  ;83.817  x  ;22,60  ;1.059.528  x  ;9,80  ;;;;;;
;30.09.;SA;42;10;35;17;27;46;18;2;95.693.986,50  ;JP;26.411.651,30  ;6  x  ;637.959,90  ;35  x  ;68.352,80  ;2.079  x  ;2.991,80  ;4.518  x  ;211,80  ;104.998  x  ;45,50  ;136.438  x  ;28,00  ;1.930.307  x  ;10,90  ;;;;;;
40.;04.10.;MI;12;38;6;8;33;42;45;6;77.273.133,75  ;JP;30.275.307,90  ;6  x  ;515.154,20  ;26  x  ;74.301,00  ;1.792  x  ;2.802,80  ;3.705  x  ;208,50  ;96.134  x  ;40,10  ;105.614  x  ;29,20  ;1.757.012  x  ;9,60  ;;;;;;
