Lotto 6 aus 49   am Samstag;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 52. Veranstaltung 1988
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;
;;;;;;;;;; Gewinnklasse I;;Gewinnklasse II;;Gewinnklasse III;; Gewinnklasse IV;;   Gewinnklasse V;
21.;28.05.;2 ;10 ;42 ;34 ;44 ;23 ;46 ;92.936.199,00 ;5  x  ;1.394.042,90 ;26  x  ;134.042,50 ;1.616  x     ;6.469,80 ;90.978  x    ;114,90 ;1.512.200  x;9,90  
22.;04.06.;20 ;22 ;18 ;40 ;19 ;35 ;44 ;94.988.965,00 ;1  x  ;7.124.172,30 ;20  x  ;178.104,30 ;1.086  x     ;9.840,00 ;75.981  x    ;140,60 ;1.567.141  x;9,80  
23.;11.06.;35 ;29 ;26 ;41 ;31 ;36 ;13 ;97.465.824,00 ;5  x  ;1.461.987,30 ;25  x  ;146.198,70 ;1.032  x     ;10.624,90 ;62.067  x    ;176,60 ;1.333.170  x;11,80  
24.;18.06.;37 ;1 ;10 ;44 ;47 ;43 ;48 ;91.132.729,00 ;4  x  ;1.708.738,60 ;12  x  ;284.789,70 ;664  x     ;15.440,40 ;53.378  x    ;192,00 ;1.246.198  x;11,80  
25.;25.06.;26 ;11 ;7 ;47 ;36 ;30 ;24 ;96.193.688,00 ;7  x  ;1.030.646,60 ;47  x  ;76.750,20 ;1.565  x     ;6.914,80 ;89.653  x    ;120,70 ;1.676.585  x;9,30  
26.;02.07.;19 ;29 ;38 ;39 ;4 ;11 ;14 ;96.839.465,00 ;20  x  ;363.147,90 ;42  x  ;86.463,80 ;2.658  x     ;4.098,70 ;126.324  x    ;86,20 ;2.036.978  x;7,70  
27.;09.07.;19 ;18 ;42 ;8 ;29 ;37 ;26 ;96.537.804,00 ;6  x  ;1.206.722,50 ;32  x  ;113.130,20 ;1.706  x     ;6.366,00 ;80.054  x    ;135,60 ;1.553.565  x;10,00  
28.;16.07.;41 ;45 ;3 ;23 ;30 ;28 ;13 ;97.169.201,00 ;4  x  ;1.821.922,50 ;57  x  ;63.927,10 ;1.308  x     ;8.357,40 ;80.128  x    ;136,40 ;1.582.797  x;9,90  
29.;23.07.;46 ;12 ;27 ;3 ;42 ;7 ;19 ;94.089.660,00 ;11  x  ;641.520,40 ;122  x  ;28.921,00 ;2.430  x     ;4.356,00 ;120.008  x    ;88,20 ;1.960.027  x;7,80  
30.;30.07.;40 ;4 ;49 ;7 ;25 ;39 ;43 ;94.588.251,00 ;8  x  ;886.764,80 ;30  x  ;118.235,30 ;1.535  x     ;6.932,30 ;97.043  x    ;109,60 ;1.791.743  x;8,50  
31.;06.08.;23 ;38 ;6 ;41 ;4 ;29 ;10 ;93.987.944,00 ;4  x  ;1.762.273,90 ;34  x  ;103.663,10 ;1.105  x     ;9.568,90 ;72.991  x    ;144,80 ;1.493.396  x;10,20  
32.;13.08.;44 ;16 ;2 ;37 ;9 ;14 ;6 ;93.936.428,00 ;5  x  ;1.409.046,40 ;24  x  ;146.775,60 ;2.884  x     ;3.664,30 ;96.036  x    ;110,00 ;1.536.168  x;9,90  
33.;20.08.;22 ;36 ;43 ;48 ;47 ;26 ;18 ;93.510.796,00 ;5  x  ;1.402.661,90 ;41  x  ;85.528,10 ;1.373  x     ;7.662,00 ;73.190  x    ;143,70 ;1.383.573  x;10,90  
34.;27.08.;17 ;9 ;21 ;28 ;22 ;32 ;31 ;95.062.004,00 ;5  x  ;1.425.930,00 ;52  x  ;68.554,30 ;2.021  x     ;5.291,60 ;116.175  x    ;92,00 ;2.067.523  x;7,40  
35.;03.09.;17 ;23 ;1 ;3 ;8 ;30 ;10 ;96.380.889,00 ;10  x  ;722.856,60 ;118  x  ;30.629,50 ;2.446  x     ;4.432,80 ;111.619  x    ;97,10 ;1.880.383  x;8,30  
36.;10.09.;20 ;28 ;15 ;5 ;14 ;45 ;13 ;95.711.099,00 ;2  x  ;3.589.166,20 ;16  x  ;224.322,80 ;1.060  x     ;10.158,00 ;77.384  x    ;139,10 ;1.483.064  x;10,40  
37.;17.09.;19 ;38 ;43 ;34 ;20 ;22 ;48 ;96.374.404,00 ;3  x  ;2.409.360,10 ;38  x  ;95.106,30 ;1.281  x     ;8.463,70 ;77.572  x    ;139,70 ;1.496.810  x;10,40  
38.;24.09.;21 ;47 ;23 ;3 ;27 ;25 ;26 ;94.714.879,00 ;9  x  ;789.290,60 ;27  x  ;131.548,40 ;1.922  x     ;5.543,90 ;103.690  x    ;102,70 ;1.814.651  x;8,40  
39.;01.10.;8 ;5 ;34 ;28 ;11 ;19 ;20 ;95.957.079,00 ;14  x  ;514.055,70 ;64  x  ;56.224,80 ;3.119  x     ;3.461,10 ;133.884  x    ;80,60 ;2.054.845  x;7,50  
40.;08.10.;8 ;39 ;3 ;13 ;9 ;15 ;30 ;96.421.149,00 ;2  x  ;3.615.793,00 ;29  x  ;124.682,50 ;1.333  x     ;8.137,50 ;92.890  x    ;116,70 ;1.795.037  x;8,70  
41.;15.10.;43 ;32 ;4 ;49 ;14 ;21 ;37 ;96.865.632,00 ;7  x  ;1.037.846,00 ;37  x  ;98.174,60 ;2.145  x     ;5.080,30 ;91.677  x    ;118,80 ;1.630.192  x;9,60  
42.;22.10.;9 ;30 ;4 ;29 ;41 ;24 ;3 ;98.881.441,00 ;7  x  ;1.059.444,00 ;28  x  ;132.430,50 ;1.682  x     ;6.613,60 ;94.837  x    ;117,20 ;1.766.700  x;9,00  
43.;29.10.;20 ;47 ;12 ;27 ;34 ;36 ;24 ;97.096.077,00 ;3  x  ;2.427.401,90 ;32  x  ;113.784,40 ;1.333  x     ;8.194,50 ;78.326  x    ;139,40 ;1.491.649  x;10,50  
44.;05.11.;17 ;21 ;15 ;34 ;10 ;38 ;46 ;97.099.373,00 ;5  x  ;1.456.490,50 ;39  x  ;93.364,70 ;1.465  x     ;7.456,40 ;86.378  x    ;126,40 ;1.677.605  x;9,40  
45.;12.11.;26 ;22 ;27 ;29 ;37 ;33 ;40 ;100.034.805,00 ;6  x  ;1.250.435,00 ;43  x  ;87.239,60 ;1.194  x     ;9.425,30 ;73.826  x    ;152,40 ;1.560.506  x;10,40  
46.;19.11.;24 ;29 ;44 ;32 ;5 ;37 ;11 ;97.666.609,00 ;3  x  ;2.441.665,20 ;61  x  ;60.040,90 ;1.256  x     ;8.748,00 ;77.504  x    ;141,70 ;1.552.753  x;10,20  
47.;26.11.;11 ;46 ;10 ;28 ;24 ;20 ;4 ;97.936.987,00 ;3  x  ;2.448.424,60 ;35  x  ;104.932,40 ;1.295  x     ;8.508,00 ;90.259  x    ;122,00 ;1.757.816  x;9,00  
48.;03.12.;42 ;9 ;11 ;45 ;47 ;31 ;43 ;110.430.073,00 ;3  x  ;2.760.751,80 ;29  x  ;142.797,50 ;1.607  x     ;7.730,70 ;99.151  x    ;125,20 ;1.974.956  x;9,00  
49.;10.12.;29 ;26 ;15 ;38 ;42 ;9 ;16 ;102.170.077,00 ;14  x  ;547.339,60 ;28  x  ;136.834,90 ;2.034  x     ;5.650,90 ;93.666  x    ;122,70 ;1.658.954  x;10,00  
50.;17.12.;48 ;34 ;47 ;49 ;39 ;35 ;32 ;103.374.309,00 ;20  x  ;387.653,60 ;97  x  ;39.964,20 ;3.287  x     ;3.538,00 ;104.340  x    ;111,40 ;1.626.066  x;10,30  
51.;24.12.;1 ;25 ;16 ;4 ;48 ;31 ;2 ;106.941.336,00 ;4  x  ;2.005.150,00 ;24  x  ;167.095,80 ;1.664  x     ;7.230,10 ;95.779  x    ;125,60 ;1.814.922  x;9,50  
52.;31.12.;49 ;33 ;24 ;12 ;41 ;8 ;23 ;106.662.958,00 ;23  x  ;347.813,90 ;48  x  ;83.330,40 ;2.965  x     ;4.047,00 ;119.188  x    ;100,60 ;2.035.908  x;8,50  
