Lotto 6 aus 49   am Samstag;;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 52. Veranstaltung 1989
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;
;;;;;;;;;; Gewinnklasse I;;Gewinnklasse II;;Gewinnklasse III;; Gewinnklasse IV;;   Gewinnklasse V;
29.;22.07.;12 ;26 ;31 ;43 ;13 ;28 ;34 ;93.435.100,00 ;4  x  ;1.751.908,10 ;24  x  ;145.992,30 ;1.499  x     ;7.012,30 ;91.075  x    ;115,40 ;1.744.151  x;8,70  
30.;29.07.;3 ;12 ;30 ;32 ;15 ;2 ;33 ;93.258.524,00 ;2  x  ;3.497.194,60 ;46  x  ;76.025,90 ;1.443  x     ;7.270,60 ;91.044  x    ;115,20 ;1.728.442  x;8,70  
31.;05.08.;42 ;47 ;20 ;38 ;9 ;11 ;16 ;94.148.422,00 ;6  x  ;1.176.855,20 ;34  x  ;103.840,10 ;1.650  x     ;6.419,20 ;96.014  x    ;110,30 ;1.675.938  x;9,10  
32.;12.08.;11 ;37 ;17 ;47 ;16 ;8 ;32 ;93.121.096,00 ;1  x  ;6.984.082,20 ;39  x  ;89.539,50 ;991  x     ;10.571,20 ;80.073  x    ;130,80 ;1.670.569  x;9,00  
33.;19.08.;14 ;13 ;29 ;27 ;11 ;18 ;40 ;94.410.733,00 ;3  x  ;2.360.268,30 ;16  x  ;221.275,10 ;1.382  x     ;7.685,30 ;85.524  x    ;124,10 ;1.687.039  x;9,00  
34.;26.08.;1 ;46 ;22 ;40 ;20 ;13 ;14 ;94.813.704,00 ;4  x  ;1.777.756,90 ;25  x  ;142.220,50 ;1.013  x     ;10.529,60 ;63.062  x    ;169,10 ;1.321.483  x;11,60  
35.;02.09.;25 ;39 ;26 ;2 ;19 ;21 ;29 ;101.746.082,00 ;3  x  ;2.543.652,00 ;31  x  ;123.079,90 ;1.833  x     ;6.244,60 ;115.644  x    ;98,90 ;2.176.139  x;7,50  
36.;09.09.;42 ;46 ;39 ;26 ;13 ;47 ;34 ;96.236.847,00 ;7  x  ;1.031.109,00 ;30  x  ;120.296,00 ;1.225  x     ;8.838,00 ;77.174  x    ;140,20 ;1.466.297  x;10,60  
37.;16.09.;38 ;43 ;23 ;21 ;47 ;9 ;33 ;97.610.178,00 ;4  x  ;1.830.190,80 ;87  x  ;42.073,30 ;1.834  x     ;5.987,50 ;99.757  x    ;110,00 ;1.751.938  x;9,00  
38.;23.09.;6 ;39 ;12 ;45 ;7 ;32 ;33 ;96.382.669,00 ;4  x  ;1.807.175,00 ;27  x  ;133.864,80 ;1.477  x     ;7.341,20 ;93.864  x    ;115,50 ;1.861.992  x;8,40  
39.;30.09.;35 ;29 ;17 ;10 ;4 ;28 ;8 ;98.086.803,00 ;11  x  ;668.773,60 ;56  x  ;65.683,10 ;2.636  x     ;4.186,10 ;118.894  x    ;92,80 ;1.901.093  x;8,30  
40.;07.10.;4 ;8 ;49 ;2 ;40 ;23 ;11 ;99.151.984,00 ;2  x  ;3.718.199,40 ;55  x  ;67.603,60 ;1.483  x     ;7.521,60 ;89.541  x    ;124,50 ;1.651.521  x;9,70  
41.;14.10.;37 ;9 ;3 ;35 ;27 ;5 ;23 ;102.292.864,00 ;13  x  ;590.151,10 ;55  x  ;69.745,10 ;2.190  x     ;5.254,70 ;124.035  x    ;92,70 ;2.207.881  x;7,50  
42.;21.10.;8 ;20 ;4 ;36 ;13 ;21 ;17 ;97.685.201,00 ;8  x  ;915.798,70 ;41  x  ;89.346,20 ;1.464  x     ;7.506,50 ;87.508  x    ;125,50 ;1.604.770  x;9,80  
43.;28.10.;21 ;34 ;24 ;3 ;25 ;32 ;17 ;97.076.149,00 ;4  x  ;1.820.177,70 ;37  x  ;98.387,90 ;1.032  x     ;10.582,40 ;85.706  x    ;127,40 ;1.837.044  x;8,50  
44.;04.11.;27 ;37 ;32 ;9 ;47 ;44 ;45 ;99.665.607,00 ;11  x  ;679.538,20 ;26  x  ;143.748,40 ;2.844  x     ;3.942,40 ;127.155  x    ;88,10 ;1.969.076  x;8,20  
45.;11.11.;48 ;20 ;4 ;26 ;29 ;32 ;17 ;97.256.100,00 ;6  x  ;1.215.701,20 ;61  x  ;59.788,50 ;1.141  x     ;9.589,20 ;76.402  x    ;143,20 ;1.524.119  x;10,30  
46.;18.11.;33 ;36 ;32 ;2 ;27 ;3 ;40 ;98.244.637,00 ;4  x  ;1.842.086,90 ;10  x  ;368.417,30 ;1.043  x     ;10.596,80 ;72.622  x    ;152,10 ;1.674.614  x;9,50  
47.;25.11.;42 ;46 ;21 ;7 ;5 ;8 ;30 ;96.929.757,00 ;3  x  ;2.423.243,90 ;45  x  ;80.774,70 ;1.362  x     ;8.006,30 ;86.892  x    ;125,40 ;1.740.312  x;9,00  
48.;02.12.;46 ;27 ;47 ;23 ;19 ;48 ;29 ;109.353.140,00 ;2  x  ;4.100.742,70 ;58  x  ;70.702,40 ;1.297  x     ;9.485,10 ;85.898  x    ;143,20 ;1.876.266  x;9,40  
49.;09.12.;2 ;46 ;37 ;15 ;24 ;33 ;6 ;101.850.418,00 ;16  x  ;477.423,80 ;87  x  ;43.901,00 ;2.534  x     ;4.521,70 ;98.890  x    ;115,80 ;1.616.143  x;10,20  
50.;16.12.;31 ;26 ;33 ;28 ;3 ;18 ;46 ;101.274.195,00 ;5  x  ;1.519.112,90 ;53  x  ;71.656,20 ;1.967  x     ;5.792,20 ;117.514  x    ;96,90 ;2.083.379  x;7,80  
51.;23.12.;9 ;38 ;28 ;7 ;39 ;23 ;36 ;109.735.483,00 ;8  x  ;1.028.770,10 ;26  x  ;158.272,30 ;2.390  x     ;5.165,30 ;126.344  x    ;97,70 ;2.238.853  x;7,90  
52.;30.12.;49 ;16 ;44 ;46 ;15 ;2 ;27 ;107.768.748,00 ;1  x  ;8.082.656,10 ;24  x  ;168.388,60 ;1.008  x     ;12.027,70 ;60.624  x    ;199,90 ;1.404.859  x;12,40  
